"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1723023923.781,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.1220703050494194,0.0,0.0,-0.033447265625,-0.0322265625,-1.002685546875
1723023923.791,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.2441406100988388,-0.0610351525247097,0.0,-0.033203125,-0.0328369140625,-1.0029296875
1723023923.801,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,30.0,0.0,-24.0,0.1831054538488388,-0.0610351525247097,0.0,-0.0330810546875,-0.0335693359375,-1.003173828125
1723023923.811,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.0610351525247097,-0.0610351525247097,0.0,-0.0328369140625,-0.0333251953125,-1.0037841796875
1723023923.821,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.1220703050494194,-0.0610351525247097,0.0,-0.0328369140625,-0.032958984375,-1.0045166015625
1723023923.831,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.2441406100988388,-0.0610351525247097,0.0,-0.03271484375,-0.033203125,-1.005126953125
1723023923.851,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.0610351525247097,-0.0610351525247097,0.0610351525247097,-0.0323486328125,-0.032958984375,-1.0040283203125
1723023923.861,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.0610351525247097,-0.0610351525247097,0.0610351525247097,-0.032470703125,-0.032958984375,-1.0032958984375
1723023923.871,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,779999.9999999993,inf,inf,30.0,0.0,-24.0,0.0610351525247097,-0.0610351525247097,0.0,-0.032470703125,-0.0330810546875,-1.0020751953125
1723023923.881,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.0,0.0,0.0,-0.031494140625,-0.033447265625,-1.0015869140625
1723023923.891,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.1220703050494194,0.0,0.0,-0.0311279296875,-0.0338134765625,-1.0028076171875
1723023923.901,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.1220703050494194,0.0,0.0,-0.0322265625,-0.0341796875,-1.004150390625
1723023923.911,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.0,0.0,0.0610351525247097,-0.0335693359375,-0.03466796875,-1.0048828125
1723023923.921,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,inf,inf,inf,779999.9999999993,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.1220703050494194,0.0,0.0610351525247097,-0.0335693359375,-0.0347900390625,-1.0042724609375
1723023923.931,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.2441406100988388,0.0,0.0610351525247097,-0.0333251953125,-0.0343017578125,-1.0030517578125
1723023923.941,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-24.0,0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0330810546875,-0.0335693359375,-1.00244140625
1723023923.951,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-24.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0325927734375,-0.0328369140625,-1.002685546875
1723023923.961,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-24.0,-0.3662109076976776,-0.0610351525247097,0.0610351525247097,-0.0323486328125,-0.03271484375,-1.002197265625
1723023923.971,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,389999.99999999965,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-24.0,-0.3662109076976776,-0.0610351525247097,0.0610351525247097,-0.032470703125,-0.0325927734375,-1.0025634765625
1723023923.991,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-24.0,0.0610351525247097,-0.0610351525247097,0.0610351525247097,-0.033203125,-0.03271484375,-1.0042724609375
1723023924.001,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-24.0,0.2441406100988388,0.0,0.0610351525247097,-0.0333251953125,-0.032958984375,-1.0032958984375
1723023924.011,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-24.0,0.30517578125,0.0,0.0610351525247097,-0.03271484375,-0.0338134765625,-1.00341796875
1723023924.021,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-24.0,0.1831054538488388,0.0,0.0610351525247097,-0.032470703125,-0.0345458984375,-1.004150390625
1723023924.031,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-24.0,-0.0610351525247097,0.0,0.0610351525247097,-0.0328369140625,-0.0340576171875,-1.004150390625
1723023924.041,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,-0.30517578125,0.0,0.0,-0.0333251953125,-0.033203125,-1.004150390625
1723023924.051,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,-0.30517578125,0.0,0.0,-0.03369140625,-0.0325927734375,-1.00439453125
1723023924.061,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,519999.99999999953,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,-0.1831054538488388,0.0,0.0,-0.0343017578125,-0.0325927734375,-1.0037841796875
1723023924.071,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,-0.0610351525247097,0.0,0.0,-0.03271484375,-0.032958984375,-1.0018310546875
1723023924.081,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,0.1220703050494194,0.0,0.0,-0.03271484375,-0.032958984375,-1.0018310546875
1723023924.091,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,0.1220703050494194,0.0,0.0,-0.0321044921875,-0.0333251953125,-1.002685546875
1723023924.101,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,0.1220703050494194,0.0,0.0610351525247097,-0.0316162109375,-0.034423828125,-1.0015869140625
1723023924.111,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,0.0610351525247097,-0.0610351525247097,0.0610351525247097,-0.0316162109375,-0.034423828125,-1.0015869140625
1723023924.121,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,0.0610351525247097,-0.0610351525247097,0.0610351525247097,-0.031494140625,-0.0343017578125,-1.0025634765625
1723023924.131,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,2.0,-27.0,0.0610351525247097,-0.1220703050494194,0.0610351525247097,-0.03271484375,-0.0335693359375,-1.0042724609375
1723023924.141,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-32.0,0.0,-0.1220703050494194,0.0610351525247097,-0.03271484375,-0.0335693359375,-1.0042724609375
1723023924.151,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-32.0,0.0,-0.1220703050494194,0.0610351525247097,-0.0318603515625,-0.032958984375,-1.00341796875
1723023924.161,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-32.0,-0.0610351525247097,-0.1220703050494194,0.0610351525247097,-0.0323486328125,-0.0321044921875,-1.001953125
1723023924.171,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,31.0,0.0,-32.0,-0.30517578125,-0.1220703050494194,0.0,-0.0323486328125,-0.0321044921875,-1.001953125
1723023924.181,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-32.0,-0.30517578125,-0.1220703050494194,0.0,-0.03271484375,-0.031982421875,-1.0028076171875
1723023924.191,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-32.0,-0.30517578125,-0.0610351525247097,0.0,-0.0323486328125,-0.031982421875,-1.0042724609375
1723023924.201,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-32.0,0.1220703050494194,0.0,0.0610351525247097,-0.0323486328125,-0.031982421875,-1.0042724609375
1723023924.211,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-32.0,0.1220703050494194,0.0,0.0610351525247097,-0.0322265625,-0.032470703125,-1.0040283203125
1723023924.221,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-32.0,0.3662109076976776,-0.0610351525247097,0.0610351525247097,-0.0325927734375,-0.033935546875,-1.0020751953125
1723023924.232,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-32.0,0.1831054538488388,-0.0610351525247097,0.0,-0.0325927734375,-0.033935546875,-1.0020751953125
1723023924.241,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,0.1831054538488388,-0.0610351525247097,0.0,-0.0333251953125,-0.034423828125,-1.00390625
1723023924.251,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,-0.4272460639476776,-0.0610351525247097,0.0,-0.033447265625,-0.033203125,-1.0052490234375
1723023924.261,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,-0.4882812201976776,0.0,0.0,-0.033447265625,-0.033203125,-1.0052490234375
1723023924.271,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,-0.4882812201976776,0.0,0.0,-0.0321044921875,-0.03125,-1.0035400390625
1723023924.281,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,-0.1220703050494194,-0.0610351525247097,0.0,-0.0322265625,-0.031005859375,-1.0025634765625
1723023924.291,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,0.1831054538488388,0.0,0.0610351525247097,-0.0322265625,-0.031005859375,-1.0025634765625
1723023924.301,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,0.1831054538488388,0.0,0.0610351525247097,-0.031982421875,-0.0323486328125,-1.0006103515625
1723023924.311,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,0.4272460639476776,0.0,0.0,-0.0328369140625,-0.0340576171875,-1.0023193359375
1723023924.321,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,0.30517578125,-0.0610351525247097,0.0,-0.0328369140625,-0.0340576171875,-1.0023193359375
1723023924.331,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-21.0,0.30517578125,-0.0610351525247097,0.0,-0.032470703125,-0.0347900390625,-1.00439453125
1723023924.341,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,1.0,-29.0,-0.2441406100988388,0.0,0.0,-0.03271484375,-0.0335693359375,-1.00390625
1723023924.351,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,1.0,-29.0,-0.3662109076976776,0.0,0.0,-0.03271484375,-0.0335693359375,-1.00390625
1723023924.361,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,1.0,-29.0,-0.3662109076976776,0.0,0.0,-0.0323486328125,-0.0318603515625,-1.0015869140625
1723023924.371,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,1.0,-29.0,-0.0610351525247097,0.0,0.0,-0.0321044921875,-0.0323486328125,-1.0020751953125
1723023924.381,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,inf,inf,inf,28.0,1.0,-29.0,0.0610351525247097,0.0,0.0,-0.031005859375,-0.0330810546875,-1.003173828125
1723023924.391,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,1.0,-29.0,0.0610351525247097,0.0,0.0,-0.030517578125,-0.0330810546875,-1.00390625
1723023924.401,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,1.0,-29.0,0.0,-0.0610351525247097,0.0610351525247097,-0.0308837890625,-0.033203125,-1.003662109375
1723023924.411,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,519999.99999999953,inf,inf,28.0,1.0,-29.0,0.0,0.0,0.0610351525247097,-0.03125,-0.0341796875,-1.003173828125
1723023924.421,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,1.0,-29.0,0.1220703050494194,0.0,0.0610351525247097,-0.0322265625,-0.0347900390625,-1.004150390625
1723023924.431,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,0.1831054538488388,0.0,0.0610351525247097,-0.0333251953125,-0.034423828125,-1.00537109375
1723023924.441,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,0.1831054538488388,0.0,0.0610351525247097,-0.0335693359375,-0.034423828125,-1.0042724609375
1723023924.451,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,0.0,0.0,0.0,-0.0328369140625,-0.0341796875,-1.0025634765625
1723023924.461,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,-0.30517578125,0.0,0.0,-0.0325927734375,-0.0335693359375,-1.0025634765625
1723023924.471,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,-0.4272460639476776,-0.0610351525247097,0.0610351525247097,-0.0335693359375,-0.0325927734375,-1.003173828125
1723023924.481,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,-0.3662109076976776,-0.0610351525247097,0.0610351525247097,-0.0340576171875,-0.0313720703125,-1.0035400390625
1723023924.491,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.033203125,-0.031005859375,-1.0035400390625
1723023924.501,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,29.0,0.0,-19.0,0.1831054538488388,0.0,0.0,-0.0321044921875,-0.0316162109375,-1.003662109375
1723023924.511,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,0.30517578125,0.0,0.0,-0.03076171875,-0.0325927734375,-1.002685546875
1723023924.521,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,0.30517578125,0.0610351525247097,0.0,-0.03076171875,-0.03369140625,-1.0006103515625
1723023924.531,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,0.0,-19.0,0.1220703050494194,0.0610351525247097,0.0,-0.03173828125,-0.0347900390625,-1.001220703125
1723023924.541,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,-0.0610351525247097,0.0,0.0,-0.032470703125,-0.0347900390625,-1.00341796875
1723023924.551,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,-0.1831054538488388,0.0,0.0,-0.0330810546875,-0.03369140625,-1.004150390625
1723023924.561,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,-0.2441406100988388,-0.0610351525247097,0.0610351525247097,-0.0333251953125,-0.0330810546875,-1.0040283203125
1723023924.571,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,-0.1831054538488388,-0.0610351525247097,0.0610351525247097,-0.032958984375,-0.032958984375,-1.0028076171875
1723023924.581,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,-0.0610351525247097,-0.0610351525247097,0.0,-0.0330810546875,-0.03271484375,-1.001953125
1723023924.591,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,0.0610351525247097,-0.0610351525247097,0.0,-0.032958984375,-0.0328369140625,-1.0037841796875
1723023924.601,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.032470703125,-0.03369140625,-1.0047607421875
1723023924.611,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,0.0610351525247097,-0.0610351525247097,0.0610351525247097,-0.0321044921875,-0.0347900390625,-1.0040283203125
1723023924.621,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0323486328125,-0.0345458984375,-1.00341796875
1723023924.631,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.0,2.0,-22.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.032470703125,-0.033447265625,-1.0032958984375
1723023924.641,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,-0.0610351525247097,-0.0610351525247097,0.0,-0.0318603515625,-0.033447265625,-1.003662109375
1723023924.651,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,0.1220703050494194,0.0,0.0610351525247097,-0.0321044921875,-0.0341796875,-1.0032958984375
1723023924.661,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,30.0,1.0,-24.0,0.1831054538488388,0.0,0.0610351525247097,-0.0328369140625,-0.034423828125,-1.0029296875
1723023924.671,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,0.0610351525247097,0.0,0.0610351525247097,-0.0341796875,-0.0343017578125,-1.003662109375
1723023924.681,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,-0.2441406100988388,-0.0610351525247097,0.0,-0.034423828125,-0.0333251953125,-1.005126953125
1723023924.691,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,-0.4272460639476776,-0.0610351525247097,0.0,-0.0330810546875,-0.0318603515625,-1.0054931640625
1723023924.701,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,-0.4272460639476776,-0.0610351525247097,0.0610351525247097,-0.031982421875,-0.03076171875,-1.0037841796875
1723023924.721,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0325927734375,-0.0323486328125,-1.0032958984375
1723023924.731,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-21.0,0.3662109076976776,0.0,0.0610351525247097,-0.0318603515625,-0.033935546875,-1.003173828125
1723023924.741,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-21.0,0.3662109076976776,0.0,0.0610351525247097,-0.0318603515625,-0.0343017578125,-1.0030517578125
1723023924.751,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-21.0,0.1220703050494194,0.0,0.0,-0.0323486328125,-0.0333251953125,-1.0028076171875
1723023924.761,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-21.0,-0.2441406100988388,-0.0610351525247097,0.0,-0.0323486328125,-0.03271484375,-1.00244140625
